customer_id,customer_name,gender,age,city,area,registered_date,customer_segment,preferred_payment_mode
CU046745,Triya Bhalla,Male,28.0,Raipur,Avanti Vihar,2024-04-21,New,Card
CU046746,Udarsh Bhasin,Female,41.0,Bhilai,Sector 10,2024-09-10,New,UPI
CU046747,Darpan Butala,Female,50.0,Durg,Adarsh Nagar,2024-10-07,Returning,Cash on Delivery
CU046748,Vivaan Naik,Male,58.0,Bhilai,Supela,2024-04-06,New,UPI
CU046749,Adya Tak,Male,44.0,DURG,Malviya Nagar,2025-03-16,Premium,UPI
CU046750,Manthan Prabhakar,Female,48.0,Bilaspur,Vyapar Vihar,2025-11-16,New,UPI
CU046751,Xalak Chaudhuri,Female,55.0,Korba,Transport Nagar,2026-03-07,New,UPI
CU046752,Prisha Pall,Female,56.0,Bhilai,Supela,2025-11-06,New,Cash on Delivery
CU046753,Laksh Tata,Male,59.0,Durg,Adarsh Nagar,2025-11-15,New,Wallet
CU046754,Hamsini Sen,Male,46.0,Raipur,Civil Lines,2026-01-22,Premium,Card
CU046755,Urishilla Palla,Female,52.0,Bilaspur,Sarkanda,2024-12-28,New,UPI
CU046756,Onveer Nanda,Male,45.0,Bilaspur,Link Road,2024-07-26,Returning,UPI
CU046757,Balveer De,Female,55.0,Bhilai,Smriti Nagar,2026-01-27,Returning,UPI
CU046758,Neel Varma,Female,54.0,Raipur,Avanti Vihar,2024-07-05,New,Cash on Delivery
CU046759,Udyati Sama,Female,60.0,Bhilai,Sector 10,2025-07-22,Returning,Card
CU046760,Dominic Muni,Female,59.0,Raipur,Civil Lines,2024-09-10,New,Wallet
CU046761,Rachita Purohit,Female,62.0,Bhilai,Sector 9,2025-07-28,Returning,UPI
CU046762,Liam Seth,Female,52.0,Raipur,Shankar Nagar,2024-05-24,New,Card
CU046763,Aryan Reddy,Female,57.0,Bhilai,Smriti Nagar,2025-04-06,Returning,UPI
CU046764,Ethan Padmanabhan,Female,25.0,Bhilai,Vaishali Nagar,2025-07-14,Returning,Card
CU046765,Neel Barad,Male,58.0,Raipur,Telibandha,2025-12-06,New,UPI
CU046766,Jagvi Choudhury,Female,24.0,Bilaspur,Vyapar Vihar,2025-08-04,Returning,UPI
CU046767,Darika Iyengar,Male,49.0,Raipur,Civil Lines,2025-05-06,New,UPI
CU046768,Gabriel Dube,Male,63.0,bilaspur,Tarbahar,2024-10-11,Returning,Wallet
CU046769,Nicholas Memon,Male,64.0,Korba,TP Nagar,2025-12-02,New,Wallet
CU046770,Janani Lala,Male,50.0,Durg,Ashish Nagar,2025-08-30,Returning,Card
CU046771,Unni Mangat,Female,61.0,Bhilai,Sector 9,2024-12-22,Returning,UPI
CU046772,David Dixit,Male,42.0,Bhilai,Smriti Nagar,2024-10-23,Returning,UPI
CU046773,Ishanvi Samra,Female,52.0,Bhilai,Vaishali Nagar,2024-08-19,Premium,UPI
CU046774,Warhi Dugar,Female,58.0,Bhilai,Supela,2025-10-14,Returning,UPI
CU046775,Ekbal Grewal,Female,19.0,Raipur,Civil Lines,2026-01-14,Returning,UPI
CU046776,Vanya Warrior,Female,24.0,Raipur,Avanti Vihar,2024-11-11,Returning,UPI
CU046777,Rushil Sankar,Male,21.0,Korba,TP Nagar,2024-08-19,Returning,Card
CU046778,Rachana Raval,Female,44.0,Raipur,Shankar Nagar,2025-02-12,Returning,Wallet
CU046779,Luke Ravi,Female,28.0,Bhilai,Sector 10,2025-11-06,Returning,UPI
CU046780,Rachit Mitter,Male,27.0,Raipur,Civil Lines,2026-01-03,Returning,UPI
CU046781,Ishita Bera,Male,62.0,Raipur,VIP Road,2026-03-12,Premium,Card
CU046782,Amrita Sharma,Female,42.0,Raipur,Civil Lines,2025-10-08,Returning,Wallet
CU046783,Samesh Gandhi,Female,62.0,Bhilai,Smriti Nagar,2025-06-07,Returning,UPI
CU046784,Yatan Gola,Female,62.0,Bilaspur,Tarbahar,2024-07-17,Returning,Card
CU046785,Umang Srivastava,Female,55.0,Korba,Transport Nagar,2025-11-29,New,Card
CU046786,Harini Swamy,Male,53.0,Bilaspur,Vyapar Vihar,2025-01-01,New,UPI
CU046787,Priya Handa,Female,28.0,Durg,Adarsh Nagar,2024-09-19,Returning,UPI
CU046788,Krishna Sarin,Male,57.0,Bilaspur,Tarbahar,2024-10-26,Premium,UPI
CU046789,Mekhala Prabhakar,Female,48.0,Raipur,Civil Lines,2025-03-21,Returning,Card
CU046790,Waida Bains,Female,56.0,Durg,Malviya Nagar,2025-02-14,Returning,Wallet
CU046791,Amol Nigam,Male,33.0,Bhilai,Sector 9,2026-03-10,Returning,UPI
CU046792,Simon Kari,Female,28.0,Durg,Malviya Nagar,2024-09-19,Returning,UPI
CU046793,Pahal Nair,Female,48.0,Raipur,Civil Lines,2025-01-30,Premium,Wallet
CU046794,Lopa Oak,Male,32.0,Bhilai,Sector 9,2024-05-01,Premium,UPI
CU046795,Urishilla Madan,Male,26.0,Bhilai,Vaishali Nagar,2024-08-26,New,UPI
CU046796,Ekta Sarkar,Female,27.0,Raipur,VIP Road,2026-02-10,Returning,Cash on Delivery
CU046797,Avni Borah,Female,37.0,Bilaspur,Tarbahar,2026-03-17,Returning,UPI
CU046798,Nilima Kumar,Female,62.0,Durg,Adarsh Nagar,2026-02-22,New,Cash on Delivery
CU046799,Laksh Badami,Male,18.0,Durg,Ashish Nagar,2024-06-12,New,UPI
CU046800,Ishaan Deshpande,Male,45.0,Durg,Borsi,2024-12-07,New,UPI
CU046801,Abhiram Bava,Male,27.0,Durg,Borsi,2026-03-08,Premium,UPI
CU046802,Wazir Baria,Female,45.0,Durg,Ashish Nagar,2025-04-12,Returning,Card
CU046803,Ati Sachar,Female,27.0,Bilaspur,Tarbahar,2025-02-08,Returning,Card
CU046804,Shravya Tailor,Male,29.0,Durg,Borsi,2025-06-30,Returning,Card
CU046805,Omkaar Bhavsar,Female,61.0,Raipur,Shankar Nagar,2025-08-19,Returning,UPI
CU046806,Vinaya Mangal,Male,23.0,Rajnandgaon,Station Para,2024-09-08,New,UPI
CU046807,Ojasvi Reddy,Male,42.0,Bhilai,Vaishali Nagar,2025-10-03,New,Card
CU046808,Bishakha Dora,Female,42.0,Raipur,Telibandha,2025-11-19,Premium,UPI
CU046809,Naveen Dhar,Female,24.0,Bhilai,Sector 9,2025-03-11,Returning,Cash on Delivery
CU046810,Girik Sinha,Male,57.0,Durg,Ashish Nagar,2024-09-27,Premium,Cash on Delivery
CU046811,Chavvi Singhal,Male,31.0,Bilaspur,Vyapar Vihar,2025-11-19,Returning,Card
CU046812,Gagan Balay,Male,30.0,Raipur,Devendra Nagar,2024-11-22,Returning,Wallet
CU046813,Pavani Gole,Male,33.0,Bhilai,Supela,2025-06-25,New,UPI
CU046814,Vivaan Chaudry,Male,44.0,Durg,Malviya Nagar,2024-07-06,Returning,Card
CU046815,Faraj Shan,Female,41.0,Bilaspur,Vyapar Vihar,2026-03-06,Premium,Wallet
CU046816,Falan More,Female,25.0,Raipur,Avanti Vihar,2024-07-22,New,Card
CU046817,Ranbir Mani,Female,37.0,DURG,Ashish Nagar,2025-12-22,Returning,UPI
CU046818,Falan Vyas,Male,32.0,Bilaspur,Sarkanda,2025-06-06,New,UPI
CU046819,Sudiksha Bhardwaj,Female,31.0,Raipur,Avanti Vihar,2025-01-21,Returning,Wallet
CU046820,Alka Loyal,Male,53.0,Raipur,Avanti Vihar,2026-03-11,Premium,Card
CU046821,William Ravel,Female,23.0,Bhilai,Smriti Nagar,2024-10-30,New,UPI
CU046822,Vasatika Saraf,Male,37.0,Bilaspur,Tarbahar,2024-05-24,New,UPI
CU046823,Gautami Dhillon,Male,18.0,Rajnandgaon,Station Para,2025-10-04,New,UPI
CU046824,Mugdha Dhingra,Female,36.0,Rajnandgaon,Station Para,2024-07-12,Returning,Wallet
CU046825,Azad Korpal,Male,53.0,Bilaspur,Link Road,2024-05-25,New,UPI
CU046826,Yasti Sathe,Male,26.0,Bhilai,Vaishali Nagar,2025-02-14,New,Card
CU046827,Manan Mohan,Male,27.0,Raipur,Civil Lines,2025-10-24,New,Cash on Delivery
CU046828,Riya Arya,Female,45.0,Bilaspur,Sarkanda,2025-05-20,Returning,Card
CU046829,Rehaan Toor,Male,34.0,Bhilai,Vaishali Nagar,2026-03-13,New,UPI
CU046830,Dalaja Arora,Male,64.0,Bilaspur,Vyapar Vihar,2024-12-07,Returning,UPI
CU046831,Wazir Gopal,Female,38.0,Rajnandgaon,Civil Lines,2024-08-18,Returning,UPI
CU046832,Amol Salvi,Male,,Raipur,Telibandha,2024-06-16,Returning,UPI
CU046833,Ekanta Chowdhury,Male,36.0,Bhilai,Supela,2024-05-09,Returning,UPI
CU046834,Barkha Talwar,Male,31.0,Bilaspur,Tarbahar,2025-12-30,New,Cash on Delivery
CU046835,Nimrat Sampath,Male,55.0,Bhilai,Sector 10,2024-11-15,Returning,Wallet
CU046836,Ekantika Naidu,Female,51.0,Raipur,Telibandha,2025-06-24,New,Card
CU046837,Chaitaly Chauhan,Female,18.0,Bilaspur,Vyapar Vihar,2025-06-30,Premium,UPI
CU046838,Brijesh Baral,Female,61.0,Raipur,Avanti Vihar,2026-01-13,Premium,UPI
CU046839,Mekhala Bandi,Female,58.0,Bhilai,Smriti Nagar,2025-03-09,New,Card
CU046840,Gautami Mand,Male,40.0,Rajnandgaon,Civil Lines,2025-06-24,Returning,UPI
CU046841,Warhi Sinha,Male,41.0,Bhilai,Vaishali Nagar,2024-08-31,Returning,UPI
CU046842,Utkarsh Sura,Male,51.0,Raipur,Avanti Vihar,2025-02-09,Returning,UPI
CU046843,Gaurav Borra,Female,51.0,Durg,Borsi,2024-08-01,Returning,UPI
CU046844,Hamsini Swaminathan,Female,,Raipur,Telibandha,2025-03-14,Returning,UPI
CU046845,Vidhi Jain,Male,31.0,Raipur,Telibandha,2024-11-07,Returning,UPI
CU046846,Wyatt Som,Other,38.0,Rajnandgaon,Civil Lines,2025-06-03,New,UPI
CU046847,Thomas Narula,Female,21.0,Durg,Malviya Nagar,2026-03-08,Returning,Card
CU046848,Dhriti Lata,Female,20.0,Raipur,Avanti Vihar,2024-05-31,New,UPI
CU046849,Nidhi Batta,Male,30.0,Bilaspur,Vyapar Vihar,2026-03-09,Returning,UPI
CU046850,Kalpit Bawa,Male,41.0,Bhilai,Smriti Nagar,2024-10-17,Premium,UPI
CU046851,Darika Konda,Female,20.0,Korba,Transport Nagar,2024-08-06,New,UPI
CU046852,Bhanumati Karan,Male,43.0,Bilaspur,Vyapar Vihar,2025-12-27,Returning,Cash on Delivery
CU046853,Dalbir Nagy,Female,62.0,Bilaspur,Sarkanda,2024-06-28,Returning,Card
CU046854,Oviya Dhillon,Male,31.0,Raipur,Avanti Vihar,2026-03-30,New,Card
CU046855,Advaith Badal,Male,42.0,Raipur,Shankar Nagar,2025-06-15,New,Card
CU046856,Gaurika Dhar,Male,40.0,Raipur,Telibandha,2025-05-01,New,Wallet
CU046857,Faraj Nadig,Male,28.0,Bilaspur,Link Road,2024-05-27,New,Card
CU046858,Triya Bhardwaj,Male,34.0,Bilaspur,Vyapar Vihar,2025-07-18,New,Wallet
CU046859,Andrew Virk,Male,22.0,Raipur,Avanti Vihar,2025-06-06,Premium,Card
CU046860,Kamala Patla,Female,60.0,Raipur,Civil Lines,2025-10-15,New,Wallet
CU046861,Omya Borah,Female,30.0,Bhilai,Smriti Nagar,2026-01-11,New,UPI
CU046862,Dakshesh Chacko,Female,59.0,Raipur,Shankar Nagar,2026-02-09,Returning,Cash on Delivery
CU046863,Vrinda Mani,Male,48.0,Durg,Malviya Nagar,2025-09-29,Returning,Wallet
CU046864,Chanchal Gaba,Female,36.0,Durg,Ashish Nagar,2024-04-07,Returning,UPI
CU046865,Jacob Barad,Male,55.0,Bilaspur,Vyapar Vihar,2025-10-09,Returning,UPI
CU046866,Amaira Chowdhury,Female,20.0,Korba,Transport Nagar,2025-08-23,Premium,UPI
CU046867,Gaurangi Arora,Male,26.0,Bilaspur,Vyapar Vihar,2026-01-20,New,UPI
CU046868,Gunbir Aggarwal,Female,28.0,Bhilai,Vaishali Nagar,2025-05-08,New,UPI
CU046869,Ekaraj Kapoor,Male,53.0,Bilaspur,Tarbahar,2025-02-15,New,UPI
CU046870,Lopa Naik,Female,29.0,Raipur,VIP Road,2024-07-27,New,UPI
CU046871,Udant Chandra,Female,41.0,Raipur,Telibandha,2025-05-02,Returning,Card
CU046872,Orinder Naidu,Female,53.0,Bilaspur,Link Road,2026-02-01,Returning,UPI
CU046873,Naksh Chaudhry,Male,45.0,Raipur,Devendra Nagar,2024-07-08,Premium,UPI
CU046874,Panini Lall,Male,62.0,Durg,Adarsh Nagar,2025-08-06,Returning,UPI
CU046875,Lavanya Aggarwal,Male,47.0,Raipur,Devendra Nagar,2025-04-09,New,UPI
CU046876,Krishna Pall,Male,61.0,Bhilai,Supela,2025-01-01,New,Cash on Delivery
CU046877,Vedika Suri,Female,26.0,Bhilai,Sector 10,2024-12-11,New,Cash on Delivery
CU046878,Yochana Srinivasan,Female,56.0,Raipur,Shankar Nagar,2024-04-22,Returning,UPI
CU046879,Wyatt Rout,Male,32.0,Raipur,Shankar Nagar,2024-11-24,Returning,Cash on Delivery
CU046880,Balvan Mane,Female,48.0,Bhilai,Supela,2025-04-27,Returning,Card
CU046881,Omisha Mallick,Female,26.0,Raipur,Shankar Nagar,2025-06-03,New,Card
CU046882,Neelima Bhakta,Female,31.0,Raipur,Telibandha,2025-12-11,Returning,UPI
CU046883,Deepa Singh,Female,57.0,Raipur,Devendra Nagar,2026-01-23,New,UPI
CU046884,Quincy Savant,Male,58.0,Bhilai,Sector 10,2025-12-16,New,UPI
CU046885,Bhavna Doctor,Female,50.0,Durg,Malviya Nagar,2024-11-13,Returning,Cash on Delivery
CU046886,Bhavani Balan,Male,57.0,Durg,Malviya Nagar,2026-03-11,Returning,Cash on Delivery
CU046887,Finn Kapoor,Male,52.0,Bhilai,Smriti Nagar,2025-01-27,Returning,UPI
CU046888,Saksham Apte,Female,37.0,Bilaspur,Vyapar Vihar,2024-08-20,Returning,UPI
CU046889,Maanav Sood,Male,37.0,Rajnandgaon,Station Para,2024-04-08,Premium,UPI
CU046890,Jagdish Dara,Male,37.0,Bhilai,Supela,2025-11-16,New,Card
CU046891,Raksha Agate,Female,47.0,Korba,Transport Nagar,2025-07-15,New,UPI
CU046892,Jatin Bakshi,Female,30.0,Durg,Ashish Nagar,2025-10-25,Returning,Wallet
CU046893,Daksh Gour,Male,56.0,Raipur,Devendra Nagar,2024-07-27,Returning,Cash on Delivery
CU046894,Gaurika Choudhry,Male,55.0,Bhilai,Supela,2025-10-19,Returning,UPI
CU046895,Balendra Kothari,Male,21.0,Korba,TP Nagar,2025-04-27,Returning,Cash on Delivery
CU046896,Damini Zachariah,Female,37.0,Raipur,VIP Road,2024-12-31,Premium,UPI
CU046897,Widisha Varma,Female,35.0,Raipur,Avanti Vihar,2025-05-11,Returning,UPI
CU046898,Ishita Oak,Male,53.0,Raipur,Avanti Vihar,2025-05-06,New,UPI
CU046899,Raksha Suresh,Male,28.0,Raipur,Telibandha,2025-09-27,Returning,UPI
CU046900,Charvi Kashyap,Female,37.0,Raipur,Avanti Vihar,2025-09-19,Premium,UPI
CU046901,Eshana Ganesan,Male,19.0,Bhilai,Sector 10,2024-06-19,New,Card
CU046902,Abhiram Aurora,Male,35.0,Durg,Adarsh Nagar,2024-05-21,New,Card
CU046903,Qarin Barad,Female,57.0,Raipur,VIP Road,2025-02-26,Returning,Cash on Delivery
CU046904,Faras Konda,Male,28.0,Durg,Adarsh Nagar,2025-06-16,New,UPI
CU046905,Kamya Banik,Male,31.0,Rajnandgaon,Station Para,2026-01-21,New,UPI
CU046906,Vedhika Ramakrishnan,Female,40.0,Bhilai,Vaishali Nagar,2025-08-08,New,UPI
CU046907,Faraj Thakur,Female,26.0,Rajnandgaon,Civil Lines,2025-07-15,New,Cash on Delivery
CU046908,Qadim Memon,Male,50.0,Bilaspur,Tarbahar,2025-03-28,New,Wallet
CU046909,Indrajit Setty,Female,49.0,Raipur,Shankar Nagar,2024-07-26,Returning,UPI
CU046910,Amruta Ahuja,Female,54.0,raipur,Shankar Nagar,2026-01-11,Returning,Cash on Delivery
CU046911,Banjeet Oak,Male,19.0,Bhilai,Smriti Nagar,2024-08-06,Returning,UPI
CU046912,Harrison Seshadri,Male,29.0,Korba,Transport Nagar,2025-11-29,New,UPI
CU046913,Mason Shenoy,Male,38.0,Raipur,VIP Road,2025-03-14,New,UPI
CU046914,Manya Desai,Male,45.0,Bilaspur,Tarbahar,2026-01-18,Returning,UPI
CU046915,Vasana Mohanty,Male,28.0,Durg,Adarsh Nagar,2024-06-29,New,UPI
CU046916,Vrishti Tiwari,Female,40.0,Rajnandgaon,Station Para,2025-11-09,Returning,Wallet
CU046917,Ishwar Deo,Other,48.0,Korba,TP Nagar,2024-11-26,Returning,Card
CU046918,Dhruv Nadkarni,Male,44.0,Raipur,Shankar Nagar,2025-08-08,Returning,UPI
CU046919,Shivansh Pandit,Male,64.0,Raipur,Avanti Vihar,2025-01-20,New,UPI
CU046920,Baghyawati Pant,Female,,Raipur,Shankar Nagar,2026-03-04,New,UPI
CU046921,Januja Kala,Male,62.0,Raipur,Devendra Nagar,2025-12-05,Returning,UPI
CU046922,Manbir Bedi,Female,52.0,Durg,Malviya Nagar,2024-11-23,Returning,UPI
CU046923,Ira Boase,Male,51.0,Bilaspur,Link Road,2024-12-20,Returning,Cash on Delivery
CU046924,Avni Dash,Male,22.0,Rajnandgaon,Civil Lines,2026-03-12,New,Card
CU046925,Max Chahal,Female,28.0,Bhilai,Supela,2024-08-17,New,UPI
CU046926,Tanay Dugar,Female,56.0,Bhilai,Sector 9,2024-10-14,New,Card
CU046927,Veer Sandhu,Male,52.0,Raipur,Shankar Nagar,2026-02-24,New,UPI
CU046928,Madhavi Dave,Male,23.0,Bhilai,Vaishali Nagar,2024-08-19,Returning,UPI
CU046929,Gopal Garg,Female,53.0,Durg,Malviya Nagar,2025-01-21,New,Cash on Delivery
CU046930,Nathaniel Mani,Female,30.0,Bilaspur,Link Road,2025-12-28,Returning,UPI
CU046931,Vanya Rout,Male,63.0,Durg,Adarsh Nagar,2024-08-16,New,UPI
CU046932,Upma Krishnamurthy,Female,52.0,Durg,Borsi,2025-12-20,New,Wallet
CU046933,Vamakshi Uppal,Male,45.0,Raipur,Shankar Nagar,2026-02-24,Returning,UPI
CU046934,Ekaja Chawla,Male,52.0,Raipur,VIP Road,2024-09-27,Returning,Cash on Delivery
CU046935,Tanmayi Padmanabhan,Male,43.0,Bilaspur,Link Road,2025-11-09,Premium,Cash on Delivery
CU046936,Rajata Saha,Female,64.0,Bhilai,Supela,2024-12-24,New,Wallet
CU046937,Charan Yogi,Male,52.0,Raipur,VIP Road,2025-05-07,Premium,UPI
CU046938,Ekaja Trivedi,Male,44.0,Raipur,Civil Lines,2024-07-13,Returning,Card
CU046939,Chanchal Talwar,Male,53.0,Rajnandgaon,Station Para,2025-06-29,New,Wallet
CU046940,Faraj Gaba,Female,19.0,Durg,Ashish Nagar,2024-08-20,New,UPI
CU046941,Vyanjana Suresh,Male,47.0,Raipur,VIP Road,2025-08-23,New,UPI
CU046942,Maanas Badami,Female,56.0,bilaspur,Link Road,2024-12-20,New,Wallet
CU046943,Tarak Rama,Female,24.0,Raipur,Devendra Nagar,2026-01-06,Returning,Cash on Delivery
CU046944,Turvi Modi,Female,41.0,Raipur,Devendra Nagar,2024-07-27,Returning,UPI
CU046945,Tamanna Randhawa,Male,28.0,Bhilai,Sector 9,2025-02-05,Returning,Cash on Delivery
CU046946,Akshay Yohannan,Male,55.0,Raipur,VIP Road,2024-07-14,Returning,UPI
CU046947,Kashvi Vaidya,Female,43.0,Rajnandgaon,Civil Lines,2024-04-29,Returning,UPI
CU046948,Hemang Sarma,Male,56.0,Raipur,Shankar Nagar,2024-12-01,New,UPI
CU046949,Hiral Yogi,Male,34.0,Bilaspur,Link Road,2026-03-04,New,UPI
CU046950,Azaan Kale,Female,58.0,Durg,Adarsh Nagar,2025-11-05,Returning,Card
CU046951,Sudiksha Madan,Male,41.0,Raipur,Telibandha,2025-10-08,New,UPI
CU046952,Harini Sarkar,Male,61.0,Bilaspur,Vyapar Vihar,2025-12-30,Returning,Wallet
CU046953,Praneel Ramesh,Female,64.0,Bhilai,Smriti Nagar,2024-08-19,Premium,UPI
CU046954,Fitan Dhawan,Male,50.0,Raipur,Avanti Vihar,2024-10-21,New,UPI
CU046955,Hemangini Brahmbhatt,Other,30.0,Raipur,Avanti Vihar,2024-10-31,Returning,UPI
CU046956,Lila Oommen,Male,21.0,Durg,Adarsh Nagar,2026-02-04,Returning,UPI
CU046957,Indira Rajagopalan,Male,56.0,Bhilai,Supela,2026-03-08,New,Card
CU046958,Ranbir Chawla,Female,44.0,Raipur,Telibandha,2024-04-05,New,Wallet
CU046959,Indrajit Wason,Male,55.0,Bhilai,Sector 10,2025-07-15,Premium,UPI
CU046960,Bhavna Nori,Female,22.0,Durg,Borsi,2024-11-05,Premium,UPI
CU046961,Dalaja Divan,Female,43.0,Bilaspur,Link Road,2024-09-19,Returning,UPI
CU046962,Udant Dhar,Female,58.0,Rajnandgaon,Civil Lines,2025-06-02,New,Card
CU046963,Lohit Atwal,Female,64.0,Durg,Ashish Nagar,2024-06-22,Returning,UPI
CU046964,Aishani Chand,Female,42.0,Raipur,VIP Road,2026-01-13,New,UPI
CU046965,Aarush Reddy,Male,33.0,Raipur,Civil Lines,2024-11-25,Premium,UPI
CU046966,Daniel Chada,Female,,Bhilai,Smriti Nagar,2026-01-08,Premium,UPI
CU046967,Peter Chada,Male,29.0,Bhilai,Smriti Nagar,2024-06-19,New,Card
CU046968,Hemang Mohan,Male,25.0,Bilaspur,Link Road,2025-10-18,Returning,Cash on Delivery
CU046969,Shaurya Loke,Female,56.0,Bilaspur,Vyapar Vihar,2024-05-04,New,Cash on Delivery
CU046970,Utkarsh Khanna,Male,38.0,Raipur,Devendra Nagar,2025-02-03,New,UPI
CU046971,Qasim Prabhakar,Male,28.0,Rajnandgaon,Station Para,2024-08-21,Returning,UPI
CU046972,Mitesh Bhatti,Female,32.0,Bhilai,Sector 10,2026-01-12,New,UPI
CU046973,Urvashi Chanda,Female,49.0,Bilaspur,Tarbahar,2024-11-13,New,UPI
CU046974,Keya Krish,Female,31.0,Bhilai,Sector 10,2024-04-17,New,UPI
CU046975,Baghyawati Lad,Female,42.0,Bilaspur,Vyapar Vihar,2025-08-26,New,UPI
CU046976,Kiaan Wason,Male,26.0,Rajnandgaon,Station Para,2024-04-30,Returning,UPI
CU046977,Zarna Chaudhry,Male,34.0,Raipur,Civil Lines,2025-09-22,Premium,UPI
CU046978,Kiaan Shere,Female,50.0,Bhilai,Sector 10,2025-08-15,Returning,UPI
CU046979,Chameli Viswanathan,Female,22.0,Bilaspur,Tarbahar,2025-09-06,New,Card
CU046980,Chatresh Dugal,Male,21.0,Durg,Adarsh Nagar,2024-08-18,Returning,UPI
CU046981,Faris Mohan,Male,25.0,Bilaspur,Vyapar Vihar,2025-08-13,New,Wallet
CU046982,Harinakshi Dara,Male,43.0,Raipur,Civil Lines,2026-03-27,New,UPI
CU046983,Yauvani Shenoy,Male,57.0,Bilaspur,Link Road,2024-08-09,New,Cash on Delivery
CU046984,Ekansh Dutt,Female,62.0,Bilaspur,Sarkanda,2025-04-21,Premium,UPI
CU046985,Shravya Bera,Female,18.0,Raipur,Avanti Vihar,2024-11-29,New,Card
CU046986,Libni Karpe,Female,38.0,Bilaspur,Tarbahar,2024-07-14,Returning,UPI
CU046987,Jasmit Joshi,Male,43.0,Bhilai,Sector 10,2024-06-06,Returning,Card
CU046988,Avi Puri,Female,43.0,Raipur,Civil Lines,2026-02-25,Returning,Card
CU046989,Aarush Divan,Female,26.0,Raipur,VIP Road,2025-10-22,New,Card
CU046990,Harshil Raghavan,Male,40.0,Durg,Malviya Nagar,2024-11-12,Returning,Wallet
CU046991,Siya Edwin,Female,55.0,Raipur,Devendra Nagar,2024-09-18,Returning,Wallet
CU046992,Baljiwan Sha,Male,38.0,Raipur,Telibandha,2024-10-22,New,Card
CU046993,Sudiksha Wali,Male,56.0,Bilaspur,Tarbahar,2024-10-28,Returning,UPI
CU046994,Rachita Shukla,Female,43.0,Raipur,Avanti Vihar,2024-07-06,Returning,Cash on Delivery
CU046995,Varenya Bhalla,Male,41.0,Raipur,Devendra Nagar,2025-05-08,New,UPI
CU046996,Bina Shan,Female,25.0,Rajnandgaon,Station Para,2026-01-15,Premium,UPI
CU046997,Udant Tailor,Female,31.0,Bilaspur,Link Road,2025-09-20,Returning,Wallet
CU046998,Prisha Khurana,Female,34.0,Raipur,VIP Road,2025-10-09,Returning,Card
CU046999,Ekani Chopra,Female,23.0,Raipur,Civil Lines,2026-01-05,New,Card
CU047000,Daksha Jani,Female,31.0,Raipur,Civil Lines,2025-10-29,New,UPI
CU047001,Warda Verma,Female,24.0,Durg,Adarsh Nagar,2024-08-09,New,Cash on Delivery
CU047002,Wakeeta D’Alia,Female,21.0,Bhilai,Sector 9,2025-01-21,Returning,UPI
CU047003,Vivaan Kala,Male,40.0,raipur,VIP Road,2024-10-03,Premium,Wallet
CU047004,Mitali Iyer,Female,53.0,Korba,TP Nagar,2025-07-01,Returning,UPI
CU047005,Dalbir Rau,Male,27.0,Bilaspur,Link Road,2026-03-17,New,UPI
CU047006,William Varma,Male,43.0,Durg,Ashish Nagar,2025-08-19,New,UPI
CU047007,Ronith Mane,Female,21.0,Bilaspur,Link Road,2024-08-02,Premium,Wallet
CU047008,Vanya Bhandari,Female,30.0,Korba,Transport Nagar,2026-03-20,Returning,UPI
CU047009,Widisha Solanki,Female,51.0,Bhilai,Smriti Nagar,2025-06-06,New,Card
CU047010,Jeevika Loke,Male,28.0,Raipur,Shankar Nagar,2025-05-10,Returning,UPI
CU047011,Krishna Kari,Female,40.0,Raipur,Civil Lines,2024-08-29,Returning,Card
CU047012,Faris Tripathi,Female,25.0,Raipur,Devendra Nagar,2024-10-15,Returning,UPI
CU047013,Januja Chopra,Male,21.0,Durg,Ashish Nagar,2025-11-21,New,UPI
CU047014,Wridesh Tak,Other,27.0,Bilaspur,Vyapar Vihar,2024-06-27,New,UPI
CU047015,Frederick Lalla,Male,,Raipur,Telibandha,2024-08-29,New,UPI
CU047016,Abhimanyu Chatterjee,Female,21.0,Raipur,Telibandha,2024-09-24,Returning,UPI
CU047017,Advik Rau,Female,23.0,Bilaspur,Vyapar Vihar,2025-12-29,Returning,UPI
CU047018,Hemang Kumer,Female,20.0,Bhilai,Vaishali Nagar,2024-04-19,Returning,UPI
CU047019,Lavanya Raghavan,Female,56.0,Durg,Malviya Nagar,2024-06-24,Returning,Card
CU047020,Hemani Shenoy,Male,27.0,Rajnandgaon,Civil Lines,2024-07-14,Returning,Card
CU047021,Abha Mukherjee,Female,50.0,Durg,Ashish Nagar,2024-07-21,Returning,UPI
CU047022,Anirudh Chada,Male,32.0,Raipur,VIP Road,2025-04-08,New,UPI
CU047023,Upasna Goel,Female,40.0,Bilaspur,Sarkanda,2026-01-10,New,Card
CU047024,Urvashi Dara,Male,37.0,Bilaspur,Sarkanda,2024-04-04,Premium,Cash on Delivery
CU047025,Ucchal Mody,Female,48.0,Durg,Borsi,2026-02-10,New,Cash on Delivery
CU047026,Zaitra Nigam,Male,42.0,Raipur,Civil Lines,2024-06-09,Premium,Cash on Delivery
CU047027,Ubika Buch,Female,53.0,Bilaspur,Tarbahar,2024-10-10,New,Card
CU047028,Warjas Sathe,Female,43.0,Bilaspur,Sarkanda,2024-05-07,Returning,UPI
CU047029,William Gandhi,Female,45.0,Bhilai,Sector 9,2026-03-02,Returning,Cash on Delivery
